Program ID,Broad Field,Field,Institution Name,Program Name,Program Website,Control,Regional Code,Program Size Quartile
20021959,Social and Behavioral Sciences,Communication,Texas A & M University,"Communications, Telecomm. & Media",http://comm.tamu.edu/,Public,SC,2
20070104,Social and Behavioral Sciences,Communication,University of Alabama,Communication,http://cis.ua.edu/departments.html,Public,SC,3
20033918,Social and Behavioral Sciences,Communication,University of Arizona,Communication,http://datamonster.sbs.arizona.edu/communication/grads/,Public,W,1
20065591,Social and Behavioral Sciences,Communication,University of California-San Diego,Communication,http://www.communication.ucsd.edu,Public,W,3
20070188,Social and Behavioral Sciences,Communication,University of California-Santa Barbara,Communication,http://www.comm.ucsb.edu,Public,W,1
20063917,Social and Behavioral Sciences,Communication,University of Colorado At Boulder,Communication,http://comm.colorado.edu/,Public,W,4
20068666,Social and Behavioral Sciences,Communication,University of Connecticut,Business Administration PhD Marketing,http://www.business.uconn.edu/marketing,Public,NE,1
20068682,Social and Behavioral Sciences,Communication,University of Connecticut,Communication Sciences: Commun Processes & Marketing Comm,http://communicationsciences.uconn.edu/,Public,NE,2
20013239,Social and Behavioral Sciences,Communication,University of Florida,Mass Communication,http://www.jou.ufl.edu/grad,Public,SA,4
20019835,Social and Behavioral Sciences,Communication,University of Georgia,Mass Communication,http://www.grady.uga.edu/graduate_studies.php?al1=Graduate+Studies&page=graduate_main.inc.php,Public,SA,1
20019990,Social and Behavioral Sciences,Communication,University of Georgia,Speech Communication,http://www.uga.edu/~spc/,Public,SA,1
20014733,Social and Behavioral Sciences,Communication,University of Hawaii At Manoa,Communication & Information Science,http://www.hawaii.edu/cis/,Public,W,4
20038900,Social and Behavioral Sciences,Communication,University of Illinois At Urbana-Champaign,Communications,http://www.comm.uiuc.edu/,Public,MW,4
20039336,Social and Behavioral Sciences,Communication,University of Illinois At Urbana-Champaign,Speech Communication,http://www.spcomm.uiuc.edu,Public,MW,3
20020439,Social and Behavioral Sciences,Communication,University of Iowa,Communication Studies,http://www.uiowa.edu/commstud/,Public,MW,4
20020442,Social and Behavioral Sciences,Communication,University of Iowa,Mass Communications,http://www.uiowa.edu/jmc/,Public,MW,1
20051107,Social and Behavioral Sciences,Communication,University of Kansas,Communication Studies,http://www2.ku.edu/~coms/,Public,MW,3
20028130,Social and Behavioral Sciences,Communication,University of Kentucky,Communication,http://www.uky.edu/CommInfoStudies/COM/,Public,SC,3
20050124,Social and Behavioral Sciences,Communication,University of Maryland College Park,Communication,http://www.comm.umd.edu/,Public,SA,3
20050292,Social and Behavioral Sciences,Communication,University of Maryland College Park,Journalism and Public Communication,http://www.merrill.umd.edu/phd/about,Public,SA,2
20047881,Social and Behavioral Sciences,Communication,University of Massachusetts Amherst,Communication,http://www.umass.edu/communication,Public,NE,4
20027814,Social and Behavioral Sciences,Communication,University of Memphis,Communication,http://www.memphis.edu/communication,Public,SC,2
20050797,Social and Behavioral Sciences,Communication,University of Miami,Communication,http://www.com.miami.edu,Private,SA,1
20035327,Social and Behavioral Sciences,Communication,University of Michigan-Ann Arbor,Communication Studies,http://www.lsa.umich.edu/comm,Public,MW,1
20039763,Social and Behavioral Sciences,Communication,University of Minnesota-Twin Cities,Communication Studies,http://www.comm.umn.edu,Public,MW,2
20040040,Social and Behavioral Sciences,Communication,University of Minnesota-Twin Cities,Mass Communication,http://www.sjmc.umn.edu/index.php,Public,MW,3
20025298,Social and Behavioral Sciences,Communication,University of Missouri - Columbia,Communication,http://communication.missouri.edu/,Public,MW,2
20070683,Social and Behavioral Sciences,Communication,University of Missouri - Columbia,Journalism,http://www.journalism.missouri.edu/graduate/,Public,MW,2
20017264,Social and Behavioral Sciences,Communication,University of Nebraska - Lincoln,Communication Studies,http://www.unl.edu/cs/,Public,MW,1
20015253,Social and Behavioral Sciences,Communication,University of New Mexico Main Campus,Communication,http://www.unm.edu/~cjdept,Public,W,2
20045359,Social and Behavioral Sciences,Communication,University of North Carolina At Chapel Hill,Journalism and Mass Communication,http://www.jomc.unc.edu/academicprograms/graduate/index.html,Public,SA,2
20070638,Social and Behavioral Sciences,Communication,University of North Carolina At Chapel Hill,Communication Studies,http://comm.unc.edu/,Public,SA,2
20051631,Social and Behavioral Sciences,Communication,University of Oklahoma Norman Campus,Communication,http://www.ou.edu/cas/deptcomm,Public,SC,4
20043830,Social and Behavioral Sciences,Communication,University of Oregon,Communication and Society,http://jcomm.uoregon.edu,Public,W,1
20036834,Social and Behavioral Sciences,Communication,University of Pennsylvania,Communication(Annenberg),http://www.asc.upenn.edu,Private,NE,4
20049627,Social and Behavioral Sciences,Communication,University of Pittsburgh Pittsburgh Campus,Communication,http://www.comm.pitt.edu/,Public,NE,3
20067832,Social and Behavioral Sciences,Communication,University of South Carolina Columbia,Mass Communications,http://www.jour.sc.edu/academics/grad/phd.html,Public,SA,1
20024820,Social and Behavioral Sciences,Communication,University of South Florida,Communication,http://www.cas.usf.edu/communication/,Public,SA,3
20068077,Social and Behavioral Sciences,Communication,University of Southern California,Communication,http://annenberg.usc.edu/Prospective/Doctoral.aspx,Private,W,4
20032760,Social and Behavioral Sciences,Communication,University of Southern Mississippi,Communication,http://www.usm.edu/speech,Public,SC,1
20045715,Social and Behavioral Sciences,Communication,University of Tennessee,Communication and Information,http://www.cci.utk.edu/gradstudies,Public,SC,3
20061281,Social and Behavioral Sciences,Communication,University of Texas At Austin,Advertising,http://advertising.utexas.edu/,Public,SC,3
20061430,Social and Behavioral Sciences,Communication,University of Texas At Austin,Communication Studies,http://www.commstudies.utexas.edu/graduate,Public,SC,4
20061618,Social and Behavioral Sciences,Communication,University of Texas At Austin,Journalism,http://journalism.utexas.edu/,Public,SC,3
20061838,Social and Behavioral Sciences,Communication,University of Texas At Austin,Radio-Television-Film,http://rtf.utexas.edu/graduate,Public,SC,4
20047519,Social and Behavioral Sciences,Communication,University of Utah,Communication,http://www.hum.utah.edu/communication/,Public,W,3
20059565,Social and Behavioral Sciences,Communication,University of Washington,Communication,http://www.com.washington.edu/graduate/index.html,Public,W,3
20030474,Social and Behavioral Sciences,Communication,University of Wisconsin-Madison,Communication Arts,http://www.commarts.wisc.edu,Public,MW,4
20030801,Social and Behavioral Sciences,Communication,University of Wisconsin-Madison,Mass Communications,http://www.journalism.wisc.edu,Public,MW,4
20058391,Social and Behavioral Sciences,Communication,Washington State University,Edward R. Murrow School of Communication,http://communication.wsu.edu/,Public,W,1
20021548,Social and Behavioral Sciences,Communication,Wayne State University,Communication,http://www.comm.wayne.edu/,Public,MW,4
20060062,Social and Behavioral Sciences,Economics,American University,Economics,http://www.american.edu/academic.depts/cas/econ/phd/phd.htm,Private,SA,3
20034920,Social and Behavioral Sciences,Economics,Arizona State University,Economics,http://wpcarey.asu.edu/ecn,Public,W,2
20037765,Social and Behavioral Sciences,Economics,Auburn University,Applied Economics,http://www.ag.auburn.edu/agec/grad/PhD.php,Public,SC,1
20036122,Social and Behavioral Sciences,Economics,Boston College,Economics,http://fmwww.bc.edu/ec/ec.php,Private,NE,3
20059138,Social and Behavioral Sciences,Economics,Boston University,Economics,http://www.bu.edu/econ/gradprgms/,Private,NE,4
20018247,Social and Behavioral Sciences,Economics,Brown University,Economics,http://www.brown.edu/Departments/Economics/graduate.php,Private,NE,3
20025065,Social and Behavioral Sciences,Economics,Brandeis University,International Economics and Finance,http://www.brandeis.edu/global/academic/programs/phd/index.html,Private,NE,1
20033109,Social and Behavioral Sciences,Economics,California Institute of Technology,Social Science,http://www.hss.caltech.edu,Private,W,2
20071323,Social and Behavioral Sciences,Economics,Carnegie Mellon University,Tepper School of Business-Economics,http://www.tepper.cmu.edu/phd,Private,NE,2
20057172,Social and Behavioral Sciences,Economics,City University of New York Grad. Center,Economics,http://web.gc.cuny.edu/Economics,Public,NE,4
20017989,Social and Behavioral Sciences,Economics,Claremont Graduate University,Economics,http://www.cgu.edu/spe,Private,W,3
20066817,Social and Behavioral Sciences,Economics,Clark University,Economics,http://www.clarku.edu/departments/economics/graduate/index.cfm,Private,NE,2
20057606,Social and Behavioral Sciences,Economics,Columbia University In The City of New York,Economics,http://www.columbia.edu/cu/economics/,Private,NE,4
20015732,Social and Behavioral Sciences,Economics,Cornell University,Economics,http://www.arts.cornell.edu/econ/mainwindow.shtml,Private,NE,4
20027005,Social and Behavioral Sciences,Economics,Drexel University,Business Administration,http://www.lebow.drexel.edu,Private,NE,1
20030076,Social and Behavioral Sciences,Economics,Duke University,Economics,http://www.econ.duke.edu,Private,SA,3
20061964,Social and Behavioral Sciences,Economics,Emory University,Economics,http://www.economics.emory.edu/econgrad/,Private,SA,1
20034629,Social and Behavioral Sciences,Economics,Florida International University,Economics,http://www.fiu.edu/orgs/economics/graduate.html,Public,SA,1
20027267,Social and Behavioral Sciences,Economics,Florida State University,Economics,http://www.coss.fsu.edu/economics/,Public,SA,2
20029456,Social and Behavioral Sciences,Economics,Fordham University,Economics,http://www.fordham.edu/academics/programs_at_fordham_/economics/index.asp,Private,NE,3
20019408,Social and Behavioral Sciences,Economics,George Washington University,Economics,http://www.gwu.edu/~econ,Private,SA,4
20022987,Social and Behavioral Sciences,Economics,Georgetown University,Economics,http://www1.georgetown.edu/departments/economics/programs/graduate/,Private,SA,3
20051495,Social and Behavioral Sciences,Economics,Georgia State University,Economics,http://aysps.gsu.edu/econ/index.htm,Public,SA,3
20065892,Social and Behavioral Sciences,Economics,Harvard University,Business Economics,http://www.hbs.edu/doctoral,Private,NE,2
20066037,Social and Behavioral Sciences,Economics,Harvard University,Economics,http://www.economics.harvard.edu,Private,NE,4
20066309,Social and Behavioral Sciences,Economics,Harvard University,Political Economy & Gov.,http://www.ksg.harvard.edu/ksgdoctoral/peg,Private,NE,1
20025984,Social and Behavioral Sciences,Economics,Howard University,Economics,http://www.coas.howard.edu/economics/,Private,SA,N/D
20046293,Social and Behavioral Sciences,Economics,Indiana University At Bloomington,Economics,http://www.indiana.edu/~econweb/,Public,MW,3
20016401,Social and Behavioral Sciences,Economics,Iowa State University,Economics,http://www.econ.iastate.edu/graduate-programs,Public,MW,3
20056623,Social and Behavioral Sciences,Economics,Johns Hopkins University,Economics,http://www.econ.jhu.edu,Private,SA,3
20028570,Social and Behavioral Sciences,Economics,Kansas State University,Economics,http://www.k-state.edu/economics/grad/PhD_program.htm,Public,MW,1
20039459,Social and Behavioral Sciences,Economics,Lehigh University,Economics,http://www3.lehigh.edu/business/academics/phdecon.asp,Private,NE,1
20058058,Social and Behavioral Sciences,Economics,Louisiana State University And Agricultural And Mechanical College,Economics,http://www.bus.lsu.edu/academics/economics,Public,SC,1
20033303,Social and Behavioral Sciences,Economics,Massachusetts Institute of Technology,Economics,http://econ-www.mit.edu/index.htm,Private,NE,4
20046882,Social and Behavioral Sciences,Economics,Michigan State University,Economics,http://www.msu.edu/user/ec/academic/graduate.htm,Public,MW,4
20064288,Social and Behavioral Sciences,Economics,New York University,Economics,http://www.econ.nyu.edu/,Private,NE,4
20041395,Social and Behavioral Sciences,Economics,North Carolina State University,Economics,http://www2.ncsu.edu/ncsu/grad/econ_grad_pgm,Public,SA,3
20040338,Social and Behavioral Sciences,Economics,Northern Illinois University,Economics,http://www.niu.edu/econ/Econ_main/index.shtml,Public,MW,1
20068860,Social and Behavioral Sciences,Economics,Northwestern University,Economics,http://www.econ.northwestern.edu/,Private,MW,4
20028923,Social and Behavioral Sciences,Economics,Ohio State University Main Campus,Economics,http://web.econ.ohio-state.edu/index5.htm,Public,MW,4
20041942,Social and Behavioral Sciences,Economics,Oklahoma State University Main Campus,Economics,http://spears.okstate.edu/ecls/index.php,Public,SC,1
20018917,Social and Behavioral Sciences,Economics,Oregon State University,Economics,http://oregonstate.edu/dept/econ/,Public,W,1
20031347,Social and Behavioral Sciences,Economics,Penn State University,Economics,http://www.econ.psu.edu/,Public,NE,3
20032485,Social and Behavioral Sciences,Economics,Princeton University,Economics,http://www.econ.princeton.edu/,Private,NE,4
20055815,Social and Behavioral Sciences,Economics,Purdue University Main Campus,Economics,http://www.krannert.purdue.edu/academics/economics/home.asp,Public,MW,2
20044868,Social and Behavioral Sciences,Economics,Rensselaer Polytechnic Institute,Ecological Economics,http://www.economics.rpi.edu,Private,NE,1
20041094,Social and Behavioral Sciences,Economics,Rice University,Economics,http://www.ruf.rice.edu/~econ/,Private,SC,2
20012502,Social and Behavioral Sciences,Economics,Rutgers The State University of New Jersey New Brunswick Campus,Economics,http://www.economics.rutgers.edu,Public,NE,3
20040448,Social and Behavioral Sciences,Economics,Southern Illinois University Carbondale,Economics,http://www.siuc.edu/~econ,Public,MW,2
20043267,Social and Behavioral Sciences,Economics,Southern Methodist University,Economics,http://www.smu.edu/economics/,Private,SC,1
20052559,Social and Behavioral Sciences,Economics,Stanford University,Economics,http://www-econ.stanford.edu/,Private,W,4
20063085,Social and Behavioral Sciences,Economics,Stanford University,Economic Analysis and Policy,http://www.gsb.stanford.edu/phd/fields/econ/,Private,W,1
20033594,Social and Behavioral Sciences,Economics,State University of New York At Albany,Economics,http://www.albany.edu/econ/,Public,NE,3
20037451,Social and Behavioral Sciences,Economics,State University of New York At Binghamton,Economics,http://econ.binghamton.edu/,Public,NE,3
20038515,Social and Behavioral Sciences,Economics,State University of New York At Buffalo,Economics,http://www.economics.buffalo.edu,Public,NE,3
20038146,Social and Behavioral Sciences,Economics,State University of New York At Stony Brook,Economics,http://www.sunysb.edu/economics/graduate/,Public,NE,2
20022534,Social and Behavioral Sciences,Economics,Syracuse University Main Campus,Economics,http://www.maxwell.syr.edu/econ/,Private,NE,2
20042242,Social and Behavioral Sciences,Economics,Temple University,Economics,http://www.temple.edu/cla/economics/,Public,NE,1
20021962,Social and Behavioral Sciences,Economics,Texas A & M University,Economics,http://econweb.tamu.edu/,Public,SC,4
20033950,Social and Behavioral Sciences,Economics,University of Arizona,Economics,http://economics.eller.arizona.edu/,Public,W,2
20060842,Social and Behavioral Sciences,Economics,University of California-Berkeley,Economics,http://www.econ.berkeley.edu,Public,W,4
20049151,Social and Behavioral Sciences,Economics,University of California-Irvine,Economics,http://www.economics.uci.edu,Public,W,3
20067120,Social and Behavioral Sciences,Economics,University of California-Davis,Economics,http://www.econ.ucdavis.edu/,Public,W,4
20053257,Social and Behavioral Sciences,Economics,University of California-Los Angeles,Economics,http://www.econ.ucla.edu/,Public,W,4
20048783,Social and Behavioral Sciences,Economics,University of California-Riverside,Economics,http://www.economics.ucr.edu/,Public,W,2
20065614,Social and Behavioral Sciences,Economics,University of California-San Diego,Economics,http://econ.ucsd.edu/,Public,W,4
20070230,Social and Behavioral Sciences,Economics,University of California-Santa Barbara,Economics,http://www.econ.ucsb.edu/,Public,W,3
20023708,Social and Behavioral Sciences,Economics,University of California-Santa Cruz,International Economics,http://econ.ucsc.edu/graduate_program/,Public,W,2
20014348,Social and Behavioral Sciences,Economics,University of Chicago,Economics,http://economics.uchicago.edu/,Private,MW,4
20063959,Social and Behavioral Sciences,Economics,University of Colorado At Boulder,Economics,http://www.colorado.edu/Economics/,Public,W,3
20024011,Social and Behavioral Sciences,Economics,University of Connecticut,Economics PhD,http://www.econ.uconn.edu,Public,NE,3
20068653,Social and Behavioral Sciences,Economics,University of Connecticut,Business Administration PhD Finance,http://www.business.uconn.edu/finance,Public,NE,1
20012175,Social and Behavioral Sciences,Economics,University of Delaware,Economics,http://www.lerner.udel.edu/economics/,Public,SA,2
20013035,Social and Behavioral Sciences,Economics,University of Florida,Economics,http://www.cba.ufl.edu/eco/programs/phd/,Public,SA,2
20019673,Social and Behavioral Sciences,Economics,University of Georgia,Economics,http://www.terry.uga.edu/economics/,Public,SA,1
20060499,Social and Behavioral Sciences,Economics,University of Georgia,Housing & Consumer Economics,http://www.fcs.uga.edu/hace/grad/index.html,Public,SA,1
20014746,Social and Behavioral Sciences,Economics,University of Hawaii At Manoa,Economics,http://www.economics.hawaii.edu/,Public,W,2
20042514,Social and Behavioral Sciences,Economics,University of Houston,Economics,http://www.class.uh.edu/econ,Public,SC,3
20042844,Social and Behavioral Sciences,Economics,University of Illinois At Chicago,Economics,http://www.uic.edu/cba/cba-depts/economics/,Public,MW,3
20038955,Social and Behavioral Sciences,Economics,University of Illinois At Urbana-Champaign,Economics,http://www.economics.uiuc.edu,Public,MW,3
20039064,Social and Behavioral Sciences,Economics,University of Illinois At Urbana-Champaign,Human Resources and Industrial Relations,http://www.ilir.uiuc.edu,Public,MW,1
20020455,Social and Behavioral Sciences,Economics,University of Iowa,Economics,http://www.biz.uiowa.edu/economics,Public,MW,2
20051136,Social and Behavioral Sciences,Economics,University of Kansas,Economics,http://www2.ku.edu/~econ/,Public,MW,2
20028169,Social and Behavioral Sciences,Economics,University of Kentucky,Economics,http://gatton.uky.edu/Units/ECO/index.html,Public,SC,2
20050166,Social and Behavioral Sciences,Economics,University of Maryland College Park,Economics,http://www.bsos.umd.edu/econ,Public,SA,4
20047917,Social and Behavioral Sciences,Economics,University of Massachusetts Amherst,Economics,http://www.umass.edu/economics,Public,NE,3
20035372,Social and Behavioral Sciences,Economics,University of Michigan-Ann Arbor,Economics,http://www.econ.lsa.umich.edu,Public,MW,4
20039828,Social and Behavioral Sciences,Economics,University of Minnesota-Twin Cities,Economics,http://www.econ.umn.edu,Public,MW,4
20062358,Social and Behavioral Sciences,Economics,University of Mississippi,Economics,http://www.olemiss.edu/depts/economics/,Public,SC,1
20025311,Social and Behavioral Sciences,Economics,University of Missouri - Columbia,Economics,http://economics.missouri.edu/,Public,MW,2
20026132,Social and Behavioral Sciences,Economics,University of Missouri - Kansas City,Economics,http://www.umkc.edu/umkc/catalog-grad/html/sgs/0560.html,Public,MW,2
20017277,Social and Behavioral Sciences,Economics,University of Nebraska - Lincoln,Economics,http://cba.unl.edu/academics/economics/,Public,MW,1
20050603,Social and Behavioral Sciences,Economics,University of New Hampshire,Economics,http://www.wsbe.unh.edu/economics/,Public,NE,1
20015279,Social and Behavioral Sciences,Economics,University of New Mexico Main Campus,Economics,http://www.unm.edu/~econ,Public,W,1
20045223,Social and Behavioral Sciences,Economics,University of North Carolina At Chapel Hill,Economics,http://www.unc.edu/depts/econ,Public,SA,3
20051657,Social and Behavioral Sciences,Economics,University of Oklahoma Norman Campus,Economics,http://www.ou.edu/cas/econ/,Public,SC,1
20043872,Social and Behavioral Sciences,Economics,University of Oregon,Economics,http://economics.uoregon.edu,Public,W,2
20036892,Social and Behavioral Sciences,Economics,University of Pennsylvania,Economics,http://www.econ.upenn.edu/,Private,NE,4
20049643,Social and Behavioral Sciences,Economics,University of Pittsburgh Pittsburgh Campus,Economics,http://www.econ.pitt.edu,Public,NE,3
20069212,Social and Behavioral Sciences,Economics,University of Rochester,Economics,http://www.econ.rochester.edu/,Private,NE,3
20067777,Social and Behavioral Sciences,Economics,University of South Carolina Columbia,Economics,http://mooreschool.sc.edu/facultyandresearch/departments/economics.aspx,Public,SA,1
20068116,Social and Behavioral Sciences,Economics,University of Southern California,Economics,http://www.usc.edu/schools/college/econ/home/index.html,Private,W,3
20068323,Social and Behavioral Sciences,Economics,University of Southern California,Pharmaceutical Economics & Policy,http://www.usc.edu/schools/pharmacy/clinicalpharmpep/pep/,Private,W,1
20045760,Social and Behavioral Sciences,Economics,University of Tennessee,Economics,http://econ.bus.utk.edu,Public,SC,1
20061498,Social and Behavioral Sciences,Economics,University of Texas At Austin,Economics,http://www.utexas.edu/cola/depts/economics/,Public,SC,4
20047535,Social and Behavioral Sciences,Economics,University of Utah,Economics,http://www.econ.utah.edu,Public,W,3
20023229,Social and Behavioral Sciences,Economics,University of Virginia,Economics,http://www.virginia.edu/economics,Public,SA,4
20059604,Social and Behavioral Sciences,Economics,University of Washington,Economics,http://www.econ.washington.edu,Public,W,4
20030542,Social and Behavioral Sciences,Economics,University of Wisconsin-Madison,Economics,http://www.ssc.wisc.edu/econ,Public,MW,4
20026611,Social and Behavioral Sciences,Economics,University of Wisconsin-Milwaukee,Economics,http://www.uwm.edu/Dept/Economics/,Public,MW,2
20024668,Social and Behavioral Sciences,Economics,University of Wyoming,Economics,http://business.uwyo.edu/ECONFIN/,Public,W,1
20062633,Social and Behavioral Sciences,Economics,Utah State University,Economics,http://www.usu.edu/cob/econ/,Public,W,1
20058621,Social and Behavioral Sciences,Economics,Washington State University,School of Economic Sciences,http://www.ses.wsu.edu/,Public,W,2
20051945,Social and Behavioral Sciences,Economics,Vanderbilt University,Economics,http://www.vanderbilt.edu/econ,Private,SC,2
20069801,Social and Behavioral Sciences,Economics,Washington University In St. Louis,Economics,http://economics.wustl.edu/,Private,MW,2
20021551,Social and Behavioral Sciences,Economics,Wayne State University,Economics,http://www.clas.wayne.edu/Economics,Public,MW,2
20044033,Social and Behavioral Sciences,Economics,Western Michigan University,Applied Economics,http://www.wmich.edu/economics/,Public,MW,1
20063438,Social and Behavioral Sciences,Economics,Yale University,Economics,http://www.econ.yale.edu/,Private,NE,4
20034959,Social and Behavioral Sciences,Geography,Arizona State University,Geography,http://geography.asu.edu/,Public,W,3
20059170,Social and Behavioral Sciences,Geography,Boston University,Geography,http://geography.bu.edu/,Private,NE,2
20066820,Social and Behavioral Sciences,Geography,Clark University,Geography,http://www.clarku.edu/departments/geography/graduate/index.cfm,Private,NE,4
20027283,Social and Behavioral Sciences,Geography,Florida State University,Geography,http://www.coss.fsu.edu/geography,Public,SA,2
20046361,Social and Behavioral Sciences,Geography,Indiana University At Bloomington,Geography,http://www.indiana.edu/~geog/,Public,MW,1
20028619,Social and Behavioral Sciences,Geography,Kansas State University,Geography,http://www.k-state.edu/geography/,Public,MW,1
20058126,Social and Behavioral Sciences,Geography,Louisiana State University And Agricultural And Mechanical College,Geography,http://www.ga.lsu.edu/,Public,SC,4
20040781,Social and Behavioral Sciences,Geography,Kent State University Main Campus,Geography,http://dept.kent.edu/Geography,Public,MW,1
20046976,Social and Behavioral Sciences,Geography,Michigan State University,Geography,http://www.geo.msu.edu/,Public,MW,2
20029032,Social and Behavioral Sciences,Geography,Ohio State University Main Campus,Geography,http://www.geography.ohio-state.edu/,Public,MW,4
20042006,Social and Behavioral Sciences,Geography,Oklahoma State University Main Campus,Geography,http://www.geog.okstate.edu,Public,SC,1
20018920,Social and Behavioral Sciences,Geography,Oregon State University,Geography,http://www.geo.oregonstate.edu,Public,W,1
20031444,Social and Behavioral Sciences,Geography,Penn State University,Geography,http://www.geog.psu.edu/grad/,Public,NE,4
20012573,Social and Behavioral Sciences,Geography,Rutgers The State University of New Jersey New Brunswick Campus,Geography,http://geography.rutgers.edu,Public,NE,3
20063247,Social and Behavioral Sciences,Geography,San Diego State University-University of California Santa Barbara,Geography,http://geography.sdsu.edu/Programs/phd.html,Public,W,2
20040477,Social and Behavioral Sciences,Geography,Southern Illinois University Carbondale,Environmental Resources & Policy,http://info.erp.siu.edu/,Public,MW,2
20038557,Social and Behavioral Sciences,Geography,State University of New York At Buffalo,Geography,http://www.geog.buffalo.edu/,Public,NE,4
20022563,Social and Behavioral Sciences,Geography,Syracuse University Main Campus,Geography,http://www.maxwell.syr.edu/geo,Private,NE,2
20022107,Social and Behavioral Sciences,Geography,Texas A & M University,Geography,http://geog.tamu.edu,Public,SC,2
20034027,Social and Behavioral Sciences,Geography,University of Arizona,Geography,http://geog.arizona.edu,Public,W,3
20060936,Social and Behavioral Sciences,Geography,University of California-Berkeley,Geography,http://geography.berkeley.edu,Public,W,4
20067201,Social and Behavioral Sciences,Geography,University of California-Davis,Geography,http://ggg.ucdavis.edu,Public,W,3
20053338,Social and Behavioral Sciences,Geography,University of California-Los Angeles,Geography,http://www.geog.ucla.edu/,Public,W,3
20070269,Social and Behavioral Sciences,Geography,University of California-Santa Barbara,Geography,http://www.geog.ucsb.edu/,Public,W,4
20032113,Social and Behavioral Sciences,Geography,University of Cincinnati Main Campus,Geography,http://www.geography.uc.edu/grad/,Public,MW,1
20063991,Social and Behavioral Sciences,Geography,University of Colorado At Boulder,Geography,http://www.colorado.edu/geography/,Public,W,3
20024079,Social and Behavioral Sciences,Geography,University of Connecticut,Geography PhD,http://www.geog.uconn.edu/,Public,NE,1
20013158,Social and Behavioral Sciences,Geography,University of Florida,Geography,http://www.geog.ufl.edu,Public,SA,1
20019754,Social and Behavioral Sciences,Geography,University of Georgia,Geography,http://www.ggy.uga.edu,Public,SA,3
20014775,Social and Behavioral Sciences,Geography,University of Hawaii At Manoa,Geography,http://www.geography.hawaii.edu/,Public,W,2
20071404,Social and Behavioral Sciences,Geography,University of Idaho,Geography,http://www.uidaho.edu/geography,Public,W,1
20039022,Social and Behavioral Sciences,Geography,University of Illinois At Urbana-Champaign,Geography,http://www.geog.uiuc.edu,Public,MW,1
20020468,Social and Behavioral Sciences,Geography,University of Iowa,Geography,http://www.uiowa.edu/~geog/,Public,MW,3
20051165,Social and Behavioral Sciences,Geography,University of Kansas,Geography,http://www.geog.ku.edu,Public,MW,3
20028211,Social and Behavioral Sciences,Geography,University of Kentucky,Geography,http://www.uky.edu/AS/Geography/Program/Graduate/,Public,SC,3
20050221,Social and Behavioral Sciences,Geography,University of Maryland College Park,Geography,http://www.geog.umd.edu/,Public,SA,4
20039925,Social and Behavioral Sciences,Geography,University of Minnesota-Twin Cities,Geography,http://www.geog.umn.edu,Public,MW,4
20017280,Social and Behavioral Sciences,Geography,University of Nebraska - Lincoln,Geography,http://www.unl.edu/geography,Public,MW,1
20045278,Social and Behavioral Sciences,Geography,University of North Carolina At Chapel Hill,Geography,http://www.unc.edu/depts/geog/,Public,SA,4
20051686,Social and Behavioral Sciences,Geography,University of Oklahoma Norman Campus,Geography,http://geography.ou.edu,Public,SC,2
20043898,Social and Behavioral Sciences,Geography,University of Oregon,Geography,http://geography.uoregon.edu/,Public,W,2
20067803,Social and Behavioral Sciences,Geography,University of South Carolina Columbia,Geography,http://www.cas.sc.edu/geog/,Public,SA,3
20068161,Social and Behavioral Sciences,Geography,University of Southern California,Geography,http://www.usc.edu/dept/geography/,Private,W,1
20045838,Social and Behavioral Sciences,Geography,University of Tennessee,Geography,http://web.utk.edu/~utkgeog,Public,SC,2
20061540,Social and Behavioral Sciences,Geography,University of Texas At Austin,Geography,http://www.utexas.edu/cola/depts/geography,Public,SC,3
20059675,Social and Behavioral Sciences,Geography,University of Washington,Geography,http://depts.washington.edu/geog,Public,W,4
20047577,Social and Behavioral Sciences,Geography,University of Utah,Geography,http://www.geog.utah.edu,Public,W,1
20030649,Social and Behavioral Sciences,Geography,University of Wisconsin-Madison,Geography,http://www.geography.wisc.edu,Public,MW,4
20026640,Social and Behavioral Sciences,Geography,University of Wisconsin-Milwaukee,Geography,http://www.uwm.edu/Dept/Geography/,Public,MW,1
20059002,Social and Behavioral Sciences,Linguistics,Boston University,Applied Linguistics,http://www.bu.edu/linguistics/APPLIED/,Private,NE,3
20071284,Social and Behavioral Sciences,Linguistics,Carnegie Mellon University,Modern Languages,http://ml.hss.cmu.edu/ml/,Private,NE,1
20057266,Social and Behavioral Sciences,Linguistics,City University of New York Grad. Center,Linguistics,http://web.gc.cuny.edu/Linguistics/,Public,NE,4
20015897,Social and Behavioral Sciences,Linguistics,Cornell University,LINGUISTICS,http://ling.cornell.edu/,Private,NE,2
20023025,Social and Behavioral Sciences,Linguistics,Georgetown University,Linguistics,http://www3.georgetown.edu/departments/linguistics/,Private,SA,4
20066163,Social and Behavioral Sciences,Linguistics,Harvard University,Linguistics,http://www.fas.harvard.edu/~lingdept/index.html,Private,NE,1
20046468,Social and Behavioral Sciences,Linguistics,Indiana University At Bloomington,Linguistics,http://www.indiana.edu/~lingdept/,Public,MW,4
20046646,Social and Behavioral Sciences,Linguistics,Indiana University At Bloomington,Second Language Studies,http://www.indiana.edu/~dsls/,Public,MW,1
20056597,Social and Behavioral Sciences,Linguistics,Johns Hopkins University,Cognitive Science,http://www.cog.jhu.edu,Private,SA,2
